tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,238.122575297,136.146360636,0.0,0,0,0
blue,238.122575297,142.146360636,0.0,0,0,0
orange,238.122575297,139.146360636,0.0,0,0,0
yellow,242.123941925,136.007542971,0.0,0,0,0
blue,242.123941925,142.007542971,0.0,0,0,0
orange,242.123941925,139.007542971,0.0,0,0,0
yellow,246.125308553,135.868725306,0.0,0,0,0
blue,246.125308553,141.868725306,0.0,0,0,0
orange,246.125308553,138.868725306,0.0,0,0,0
yellow,250.126675181,135.729907641,0.0,0,0,0
blue,250.126675181,141.729907641,0.0,0,0,0
orange,250.126675181,138.729907641,0.0,0,0,0
yellow,254.128041809,135.591089975,0.0,0,0,0
blue,254.128041809,141.591089975,0.0,0,0,0
orange,254.128041809,138.591089975,0.0,0,0,0
yellow,258.129408437,135.45227231,0.0,0,0,0
blue,258.129408437,141.45227231,0.0,0,0,0
orange,258.129408437,138.45227231,0.0,0,0,0
yellow,262.130775065,135.313454645,0.0,0,0,0
blue,262.130775065,141.313454645,0.0,0,0,0
orange,262.130775065,138.313454645,0.0,0,0,0
yellow,263.44800679,135.2677565,0.0,0,0,0
blue,263.44800679,141.2677565,0.0,0,0,0
yellow,267.608105822,135.470460654,0.0,0,0,0
blue,267.468837365,141.862536699,0.0,0,0,0
yellow,271.68122654,136.234164738,0.0,0,0,0
blue,271.115474018,143.855341499,0.0,0,0,0
yellow,275.384502912,139.023161734,0.0,0,0,0
yellow,278.892921761,140.955815285,0.0,0,0,0
blue,274.4238262,146.560948568,0.0,0,0,0
yellow,281.567128018,145.080457191,0.0,0,0,0
yellow,284.213508298,148.148948362,0.0,0,0,0
blue,276.213508298,150.148948362,0.0,0,0,0
yellow,285.161266993,152.170383174,0.0,0,0,0
blue,277.46486764,154.047581125,0.0,0,0,0
yellow,285.561668743,157.263602516,0.0,0,0,0
blue,277.277187973,158.100033945,0.0,0,0,0
yellow,285.004606826,161.338458116,0.0,0,0,0
yellow,283.941688126,165.321329,0.0,0,0,0
blue,275.665847052,161.892328133,0.0,0,0,0
yellow,281.178857261,169.324432967,0.0,0,0,0
blue,273.319991523,165.485657325,0.0,0,0,0
yellow,278.386803222,172.344234349,0.0,0,0,0
yellow,274.806121499,175.179281137,0.0,0,0,0
blue,269.688731602,167.778809892,0.0,0,0,0
yellow,271.036969516,176.824960168,0.0,0,0,0
blue,265.878338675,169.335287658,0.0,0,0,0
yellow,266.936824639,177.470263671,0.0,0,0,0
yellow,266.507576004,177.516146409,0.0,0,0,0
blue,264.507576004,169.516146409,0.0,0,0,0
orange,265.507576004,173.516146409,0.0,0,0,0
yellow,262.518836929,177.94250599,0.0,0,0,0
blue,260.518836929,169.94250599,0.0,0,0,0
orange,261.518836929,173.94250599,0.0,0,0,0
yellow,258.530097853,178.368865572,0.0,0,0,0
blue,256.530097853,170.368865572,0.0,0,0,0
orange,257.530097853,174.368865572,0.0,0,0,0
yellow,254.541358778,178.795225153,0.0,0,0,0
blue,252.541358778,170.795225153,0.0,0,0,0
orange,253.541358778,174.795225153,0.0,0,0,0
yellow,250.552619702,179.221584735,0.0,0,0,0
blue,248.552619702,171.221584735,0.0,0,0,0
orange,249.552619702,175.221584735,0.0,0,0,0
yellow,246.563880626,179.647944316,0.0,0,0,0
blue,244.563880626,171.647944316,0.0,0,0,0
orange,245.563880626,175.647944316,0.0,0,0,0
yellow,242.575141551,180.074303898,0.0,0,0,0
blue,240.575141551,172.074303898,0.0,0,0,0
orange,241.575141551,176.074303898,0.0,0,0,0
yellow,238.586402475,180.500663479,0.0,0,0,0
blue,236.586402475,172.500663479,0.0,0,0,0
orange,237.586402475,176.500663479,0.0,0,0,0
yellow,234.597663399,180.927023061,0.0,0,0,0
blue,232.597663399,172.927023061,0.0,0,0,0
orange,233.597663399,176.927023061,0.0,0,0,0
yellow,230.608924324,181.353382642,0.0,0,0,0
blue,228.608924324,173.353382642,0.0,0,0,0
orange,229.608924324,177.353382642,0.0,0,0,0
yellow,226.817337292,181.758668481,0.0,0,0,0
blue,224.817337292,173.758668481,0.0,0,0,0
yellow,222.816469872,182.186324471,0.0,0,0,0
blue,220.816469872,174.186324471,0.0,0,0,0
yellow,218.815602451,182.613980461,0.0,0,0,0
blue,216.815602451,174.613980461,0.0,0,0,0
yellow,215.883080134,182.92744017,0.0,0,0,0
blue,213.883080134,174.92744017,0.0,0,0,0
yellow,215.769116161,182.939621872,0.0,0,0,0
blue,213.769116161,174.939621872,0.0,0,0,0
yellow,211.780377085,183.365981454,0.0,0,0,0
blue,209.780377085,175.365981454,0.0,0,0,0
yellow,207.79163801,183.792341035,0.0,0,0,0
blue,205.79163801,175.792341035,0.0,0,0,0
yellow,203.802898934,184.218700617,0.0,0,0,0
blue,201.802898934,176.218700617,0.0,0,0,0
yellow,199.814159858,184.645060198,0.0,0,0,0
blue,197.814159858,176.645060198,0.0,0,0,0
yellow,195.825420783,185.07141978,0.0,0,0,0
blue,193.825420783,177.07141978,0.0,0,0,0
yellow,191.836681707,185.497779361,0.0,0,0,0
blue,189.836681707,177.497779361,0.0,0,0,0
yellow,187.847942631,185.924138943,0.0,0,0,0
blue,185.847942631,177.924138943,0.0,0,0,0
yellow,183.859203556,186.350498525,0.0,0,0,0
blue,181.859203556,178.350498525,0.0,0,0,0
yellow,179.87046448,186.776858106,0.0,0,0,0
blue,177.87046448,178.776858106,0.0,0,0,0
yellow,176.06689291,187.183866358,0.0,0,0,0
blue,174.06689291,179.183866358,0.0,0,0,0
blue,170.036235022,179.815885932,0.0,0,0,0
yellow,172.255581212,188.459596365,0.0,0,0,0
blue,166.329195405,181.417330438,0.0,0,0,0
blue,163.158598037,183.891435448,0.0,0,0,0
yellow,168.660206051,190.302061664,0.0,0,0,0
blue,160.303102986,186.74676647,0.0,0,0,0
yellow,165.910928782,193.259804338,0.0,0,0,0
yellow,165.453353701,193.903703444,0.0,0,0,0
blue,159.453353701,187.903703444,0.0,0,0,0
yellow,162.644193938,196.872642408,0.0,0,0,0
blue,156.644193938,190.872642408,0.0,0,0,0
yellow,159.374130609,199.388122641,0.0,0,0,0
blue,152.869948687,192.473913025,0.0,0,0,0
yellow,155.084920574,200.710260356,0.0,0,0,0
yellow,151.032577117,201.243636068,0.0,0,0,0
yellow,150.917965489,201.244232692,0.0,0,0,0
blue,148.917965489,193.244232692,0.0,0,0,0
yellow,146.906558522,201.265114515,0.0,0,0,0
blue,144.906558522,193.265114515,0.0,0,0,0
yellow,142.895151555,201.285996338,0.0,0,0,0
blue,140.895151555,193.285996338,0.0,0,0,0
yellow,138.883744588,201.306878162,0.0,0,0,0
blue,136.883744588,193.306878162,0.0,0,0,0
yellow,134.872337621,201.327759985,0.0,0,0,0
blue,132.872337621,193.327759985,0.0,0,0,0
yellow,130.860930654,201.348641808,0.0,0,0,0
blue,128.860930654,193.348641808,0.0,0,0,0
yellow,126.849523687,201.369523632,0.0,0,0,0
blue,124.849523687,193.369523632,0.0,0,0,0
yellow,122.83811672,201.390405455,0.0,0,0,0
blue,120.83811672,193.390405455,0.0,0,0,0
yellow,118.826709753,201.411287278,0.0,0,0,0
blue,116.826709753,193.411287278,0.0,0,0,0
yellow,114.815302786,201.432169102,0.0,0,0,0
blue,112.815302786,193.432169102,0.0,0,0,0
yellow,110.973703041,201.452166975,0.0,0,0,0
blue,108.973703041,193.452166975,0.0,0,0,0
orange,109.973703041,197.452166975,0.0,0,0,0
yellow,106.933412827,201.473199153,0.0,0,0,0
blue,104.933412827,193.473199153,0.0,0,0,0
orange,105.933412827,197.473199153,0.0,0,0,0
yellow,102.893122613,201.494231331,0.0,0,0,0
blue,100.893122613,193.494231331,0.0,0,0,0
orange,101.893122613,197.494231331,0.0,0,0,0
yellow,98.8528323987,201.51526351,0.0,0,0,0
blue,96.8528323987,193.51526351,0.0,0,0,0
orange,97.8528323987,197.51526351,0.0,0,0,0
yellow,94.8125421845,201.536295688,0.0,0,0,0
blue,92.8125421845,193.536295688,0.0,0,0,0
orange,93.8125421845,197.536295688,0.0,0,0,0
yellow,90.7722519703,201.557327866,0.0,0,0,0
blue,88.7722519703,193.557327866,0.0,0,0,0
orange,89.7722519703,197.557327866,0.0,0,0,0
yellow,89.9845610618,201.561428278,0.0,0,0,0
blue,87.9845610618,193.561428278,0.0,0,0,0
yellow,89.8388135731,201.562186983,0.0,0,0,0
blue,87.8388135731,193.562186983,0.0,0,0,0
yellow,85.7578838903,201.583430715,0.0,0,0,0
blue,83.7578838903,193.583430715,0.0,0,0,0
yellow,81.6769542075,201.604674446,0.0,0,0,0
blue,79.6769542075,193.604674446,0.0,0,0,0
yellow,77.5960245247,201.625918178,0.0,0,0,0
blue,75.5960245247,193.625918178,0.0,0,0,0
yellow,73.5150948419,201.647161909,0.0,0,0,0
blue,71.5150948419,193.647161909,0.0,0,0,0
yellow,69.4341651591,201.668405641,0.0,0,0,0
blue,67.4341651591,193.668405641,0.0,0,0,0
yellow,65.3532354763,201.689649372,0.0,0,0,0
blue,63.3532354763,193.689649372,0.0,0,0,0
yellow,61.2723057935,201.710893104,0.0,0,0,0
blue,59.2723057935,193.710893104,0.0,0,0,0
yellow,57.1913761107,201.732136835,0.0,0,0,0
blue,55.1913761107,193.732136835,0.0,0,0,0
yellow,53.1104464279,201.753380567,0.0,0,0,0
blue,51.1104464279,193.753380567,0.0,0,0,0
yellow,49.0295167451,201.774624298,0.0,0,0,0
blue,47.0295167451,193.774624298,0.0,0,0,0
yellow,44.9485870623,201.79586803,0.0,0,0,0
blue,42.9485870623,193.79586803,0.0,0,0,0
yellow,40.8676573795,201.817111761,0.0,0,0,0
blue,38.8676573795,193.817111761,0.0,0,0,0
yellow,38.8897205205,201.827408131,0.0,0,0,0
blue,36.8897205205,193.827408131,0.0,0,0,0
yellow,34.7192705551,201.414736626,0.0,0,0,0
blue,32.9522728511,192.33583232,0.0,0,0,0
yellow,30.7510533354,200.22657111,0.0,0,0,0
yellow,27.5097952115,197.646272089,0.0,0,0,0
blue,29.7953467971,189.806719756,0.0,0,0,0
yellow,25.3937323726,194.249539143,0.0,0,0,0
yellow,22.7925254234,190.968401573,0.0,0,0,0
blue,28.3240212821,185.96390672,0.0,0,0,0
yellow,22.2052764285,186.825601965,0.0,0,0,0
yellow,22.3554721614,182.973108002,0.0,0,0,0
blue,28.3554721614,182.973108002,0.0,0,0,0
yellow,22.9445675142,179.005137668,0.0,0,0,0
blue,28.9445675142,179.005137668,0.0,0,0,0
yellow,23.5336628671,175.037167334,0.0,0,0,0
blue,29.5336628671,175.037167334,0.0,0,0,0
yellow,24.12275822,171.069197,0.0,0,0,0
blue,30.12275822,171.069197,0.0,0,0,0
yellow,24.7118535729,167.101226666,0.0,0,0,0
blue,30.7118535729,167.101226666,0.0,0,0,0
yellow,25.3009489257,163.133256332,0.0,0,0,0
blue,31.3009489257,163.133256332,0.0,0,0,0
yellow,25.8900442786,159.165285998,0.0,0,0,0
blue,31.8900442786,159.165285998,0.0,0,0,0
yellow,26.4791396315,155.197315664,0.0,0,0,0
blue,32.4791396315,155.197315664,0.0,0,0,0
yellow,27.0682349844,151.22934533,0.0,0,0,0
blue,33.0682349844,151.22934533,0.0,0,0,0
yellow,27.6573303372,147.261374996,0.0,0,0,0
blue,33.6573303372,147.261374996,0.0,0,0,0
yellow,28.2394648836,143.340290576,0.0,0,0,0
blue,34.2394648836,143.340290576,0.0,0,0,0
orange,31.2394648836,143.340290576,0.0,0,0,0
yellow,28.8269041561,139.383475105,0.0,0,0,0
blue,34.8269041561,139.383475105,0.0,0,0,0
orange,31.8269041561,139.383475105,0.0,0,0,0
yellow,29.4143434285,135.426659634,0.0,0,0,0
blue,35.4143434285,135.426659634,0.0,0,0,0
orange,32.4143434285,135.426659634,0.0,0,0,0
yellow,30.001782701,131.469844163,0.0,0,0,0
blue,36.001782701,131.469844163,0.0,0,0,0
orange,33.001782701,131.469844163,0.0,0,0,0
yellow,30.5892219734,127.513028692,0.0,0,0,0
blue,36.5892219734,127.513028692,0.0,0,0,0
orange,33.5892219734,127.513028692,0.0,0,0,0
yellow,31.1766612459,123.556213221,0.0,0,0,0
blue,37.1766612459,123.556213221,0.0,0,0,0
orange,34.1766612459,123.556213221,0.0,0,0,0
yellow,31.7641005183,119.59939775,0.0,0,0,0
blue,37.7641005183,119.59939775,0.0,0,0,0
orange,34.7641005183,119.59939775,0.0,0,0,0
yellow,32.3515397907,115.642582279,0.0,0,0,0
blue,38.3515397907,115.642582279,0.0,0,0,0
orange,35.3515397907,115.642582279,0.0,0,0,0
yellow,32.9389790632,111.685766808,0.0,0,0,0
blue,38.9389790632,111.685766808,0.0,0,0,0
orange,35.9389790632,111.685766808,0.0,0,0,0
yellow,33.5264183356,107.728951338,0.0,0,0,0
blue,39.5264183356,107.728951338,0.0,0,0,0
orange,36.5264183356,107.728951338,0.0,0,0,0
yellow,34.1138576081,103.772135867,0.0,0,0,0
blue,40.1138576081,103.772135867,0.0,0,0,0
orange,37.1138576081,103.772135867,0.0,0,0,0
yellow,34.7012968805,99.8153203958,0.0,0,0,0
blue,40.7012968805,99.8153203958,0.0,0,0,0
orange,37.7012968805,99.8153203958,0.0,0,0,0
yellow,35.288736153,95.858504925,0.0,0,0,0
blue,41.288736153,95.858504925,0.0,0,0,0
orange,38.288736153,95.858504925,0.0,0,0,0
yellow,35.8761754254,91.9016894541,0.0,0,0,0
blue,41.8761754254,91.9016894541,0.0,0,0,0
orange,38.8761754254,91.9016894541,0.0,0,0,0
yellow,36.4636146979,87.9448739832,0.0,0,0,0
blue,42.4636146979,87.9448739832,0.0,0,0,0
orange,39.4636146979,87.9448739832,0.0,0,0,0
yellow,37.0510539703,83.9880585123,0.0,0,0,0
blue,43.0510539703,83.9880585123,0.0,0,0,0
orange,40.0510539703,83.9880585123,0.0,0,0,0
yellow,37.5790523708,80.4667979118,0.0,0,0,0
blue,43.5790523708,80.4667979118,0.0,0,0,0
yellow,37.6959929695,79.8677237556,0.0,0,0,0
blue,43.6959929695,79.8677237556,0.0,0,0,0
yellow,38.496487901,75.9437934076,0.0,0,0,0
blue,44.496487901,75.9437934076,0.0,0,0,0
yellow,39.2969828325,72.0198630596,0.0,0,0,0
blue,45.2969828325,72.0198630596,0.0,0,0,0
yellow,40.097477764,68.0959327116,0.0,0,0,0
blue,46.097477764,68.0959327116,0.0,0,0,0
yellow,40.1424686174,67.8792623429,0.0,0,0,0
blue,46.1424686174,67.8792623429,0.0,0,0,0
yellow,40.6438542702,63.8260229938,0.0,0,0,0
blue,46.6438542702,63.8260229938,0.0,0,0,0
blue,46.5813472743,59.7911989543,0.0,0,0,0
yellow,40.3399839611,59.8204852005,0.0,0,0,0
blue,45.9134918993,55.7620419715,0.0,0,0,0
yellow,39.035377509,55.9784042667,0.0,0,0,0
blue,44.9510703614,51.7605024781,0.0,0,0,0
yellow,37.2703717429,52.2953496323,0.0,0,0,0
blue,43.151445811,48.0942389481,0.0,0,0,0
blue,40.6507977085,44.8670366992,0.0,0,0,0
yellow,34.9980163106,48.9003876722,0.0,0,0,0
blue,37.9286902049,41.8223252954,0.0,0,0,0
yellow,31.9755541543,46.1535969434,0.0,0,0,0
blue,33.9368022527,39.3973224969,0.0,0,0,0
blue,30.9203536296,36.618783352,0.0,0,0,0
yellow,28.3944867243,44.3645565263,0.0,0,0,0
blue,27.1270466785,35.1051918719,0.0,0,0,0
yellow,24.6622474912,42.7051416881,0.0,0,0,0
blue,23.1757117505,34.3954833276,0.0,0,0,0
yellow,20.6243716096,41.9278093966,0.0,0,0,0
blue,19.3385439798,33.1202343051,0.0,0,0,0
yellow,16.7627753285,40.8437881155,0.0,0,0,0
yellow,13.4998289221,38.4103297403,0.0,0,0,0
blue,15.8913253871,30.9543043703,0.0,0,0,0
yellow,10.670885593,35.4788521365,0.0,0,0,0
yellow,8.31886968158,32.1663248768,0.0,0,0,0
blue,13.9681953314,27.3438622829,0.0,0,0,0
yellow,7.33737444068,28.2679628383,0.0,0,0,0
blue,13.0008887153,23.3543256627,0.0,0,0,0
yellow,7.00026123947,24.0988300889,0.0,0,0,0
yellow,7.61136179339,19.0710469004,0.0,0,0,0
blue,14.185352072,19.5136531629,0.0,0,0,0
yellow,10.0680940872,15.8144771509,0.0,0,0,0
yellow,12.0200119217,12.2951390512,0.0,0,0,0
blue,16.2909464525,16.0240931503,0.0,0,0,0
yellow,15.4848960518,10.2748930468,0.0,0,0,0
blue,19.8614997589,14.038978741,0.0,0,0,0
yellow,18.7003091226,7.72943703208,0.0,0,0,0
yellow,22.6905485433,7.07958811058,0.0,0,0,0
blue,23.8375208366,13.004390896,0.0,0,0,0
yellow,26.7505806112,7.08584569305,0.0,0,0,0
blue,27.8268614669,13.4925926353,0.0,0,0,0
yellow,30.725516441,7.61242978762,0.0,0,0,0
blue,31.9606743476,14.0438435361,0.0,0,0,0
yellow,34.8593293217,8.16368068847,0.0,0,0,0
blue,36.0944872283,14.595094437,0.0,0,0,0
yellow,38.9931422024,8.71493158933,0.0,0,0,0
blue,40.228300109,15.1463453378,0.0,0,0,0
yellow,43.1269550831,9.26618249019,0.0,0,0,0
blue,44.3621129897,15.6975962387,0.0,0,0,0
yellow,47.2607679638,9.81743339104,0.0,0,0,0
blue,48.4959258704,16.2488471395,0.0,0,0,0
yellow,51.3945808444,10.3686842919,0.0,0,0,0
blue,52.6297387511,16.8000980404,0.0,0,0,0
yellow,55.5283937251,10.9199351928,0.0,0,0,0
blue,56.7635516318,17.3513489413,0.0,0,0,0
yellow,59.6622066058,11.4711860936,0.0,0,0,0
blue,60.8973645124,17.9025998421,0.0,0,0,0
yellow,63.7960194865,12.0224369945,0.0,0,0,0
blue,65.0311773931,18.453850743,0.0,0,0,0
yellow,67.9298323672,12.5736878953,0.0,0,0,0
blue,69.1649902738,19.0051016438,0.0,0,0,0
yellow,72.0636452479,13.1249387962,0.0,0,0,0
blue,73.2988031545,19.5563525447,0.0,0,0,0
yellow,76.1974581286,13.676189697,0.0,0,0,0
blue,77.4326160352,20.1076034455,0.0,0,0,0
yellow,80.3312710092,14.2274405979,0.0,0,0,0
blue,81.5664289159,20.6588543464,0.0,0,0,0
yellow,84.4650838899,14.7786914988,0.0,0,0,0
blue,85.7002417966,21.2101052473,0.0,0,0,0
yellow,88.5988967706,15.3299423996,0.0,0,0,0
big_orange,86.2637507522,14.9200059969,0.0,0,0,0
big_orange,86.2637507522,15.6200059969,0.0,0,0,0
big_orange,84.2637507522,20.9200059969,0.0,0,0,0
big_orange,84.2637507522,21.6200059969,0.0,0,0,0
inactive_noise,5.0,18.0,0.0,0,0,0
inactive_noise,5.0,107.0,0.0,0,0,0
inactive_noise,6.0,43.0,0.0,0,0,0
inactive_noise,7.0,31.0,0.0,0,0,0
inactive_noise,7.0,84.0,0.0,0,0,0
inactive_noise,7.0,172.0,0.0,0,0,0
inactive_noise,7.0,186.0,0.0,0,0,0
inactive_noise,8.0,113.0,0.0,0,0,0
inactive_noise,9.0,146.0,0.0,0,0,0
inactive_noise,10.0,87.0,0.0,0,0,0
inactive_noise,10.0,88.0,0.0,0,0,0
inactive_noise,10.0,169.0,0.0,0,0,0
inactive_noise,10.0,171.0,0.0,0,0,0
inactive_noise,11.0,126.0,0.0,0,0,0
inactive_noise,11.0,157.0,0.0,0,0,0
inactive_noise,12.0,112.0,0.0,0,0,0
inactive_noise,12.0,118.0,0.0,0,0,0
inactive_noise,12.0,145.0,0.0,0,0,0
inactive_noise,12.0,170.0,0.0,0,0,0
inactive_noise,13.0,97.0,0.0,0,0,0
inactive_noise,13.0,104.0,0.0,0,0,0
inactive_noise,14.0,54.0,0.0,0,0,0
inactive_noise,14.0,82.0,0.0,0,0,0
inactive_noise,15.0,47.0,0.0,0,0,0
inactive_noise,15.0,74.0,0.0,0,0,0
inactive_noise,15.0,115.0,0.0,0,0,0
inactive_noise,15.0,164.0,0.0,0,0,0
inactive_noise,15.0,191.0,0.0,0,0,0
inactive_noise,16.0,81.0,0.0,0,0,0
inactive_noise,17.0,131.0,0.0,0,0,0
inactive_noise,18.0,64.0,0.0,0,0,0
