tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,258.286090963,102.287011404,0.0,0,0,0
yellow,254.61574314,97.0508550962,0.0,0,0,0
blue,260.674799401,98.9271293085,0.0,0,0,0
blue,261.712563489,94.9556463695,0.0,0,0,0
yellow,256.017413693,93.2006957779,0.0,0,0,0
blue,262.112741659,90.4220171096,0.0,0,0,0
yellow,255.735877061,89.159915791,0.0,0,0,0
blue,261.531044437,86.3633447528,0.0,0,0,0
blue,260.352460996,82.4448509234,0.0,0,0,0
yellow,253.869084022,85.5864802139,0.0,0,0,0
blue,258.348634234,78.9339001586,0.0,0,0,0
yellow,251.841817637,82.0497068068,0.0,0,0,0
blue,256.321367849,75.3971267514,0.0,0,0,0
yellow,249.814551252,78.5129333996,0.0,0,0,0
blue,254.294101463,71.8603533442,0.0,0,0,0
yellow,247.787284867,74.9761599925,0.0,0,0,0
blue,252.266835078,68.3235799371,0.0,0,0,0
yellow,245.760018482,71.4393865853,0.0,0,0,0
blue,250.239568693,64.7868065299,0.0,0,0,0
yellow,243.732752097,67.9026131781,0.0,0,0,0
blue,248.212302308,61.2500331228,0.0,0,0,0
yellow,241.705485712,64.365839771,0.0,0,0,0
blue,246.185035923,57.7132597156,0.0,0,0,0
yellow,239.678219327,60.8290663638,0.0,0,0,0
blue,244.157769538,54.1764863085,0.0,0,0,0
yellow,237.650952942,57.2922929567,0.0,0,0,0
blue,242.130503153,50.6397129013,0.0,0,0,0
yellow,235.623686557,53.7555195495,0.0,0,0,0
blue,240.103236768,47.1029394942,0.0,0,0,0
yellow,233.596420172,50.2187461424,0.0,0,0,0
blue,238.075970383,43.566166087,0.0,0,0,0
yellow,231.569153787,46.6819727352,0.0,0,0,0
blue,236.048703998,40.0293926798,0.0,0,0,0
yellow,229.541887402,43.1451993281,0.0,0,0,0
blue,234.058500116,36.4377131112,0.0,0,0,0
yellow,227.619120461,39.4423360614,0.0,0,0,0
yellow,226.67683301,35.5099317813,0.0,0,0,0
blue,232.487204768,32.6232481676,0.0,0,0,0
yellow,226.142501882,31.3806509221,0.0,0,0,0
blue,232.181756581,28.5680782229,0.0,0,0,0
yellow,226.307341713,27.3049837858,0.0,0,0,0
blue,232.894357687,24.465802046,0.0,0,0,0
yellow,226.996647349,23.1178040426,0.0,0,0,0
yellow,228.617223467,19.2824157682,0.0,0,0,0
blue,234.88672408,20.8097825098,0.0,0,0,0
yellow,231.090738781,15.9981171944,0.0,0,0,0
blue,237.248825124,17.5535476389,0.0,0,0,0
yellow,233.916717896,12.9402891723,0.0,0,0,0
yellow,237.536140098,10.9981552172,0.0,0,0,0
blue,240.63508442,15.3629382775,0.0,0,0,0
yellow,240.773965211,8.37425176481,0.0,0,0,0
blue,244.36647621,13.5568448438,0.0,0,0,0
yellow,244.719810601,7.47486561812,0.0,0,0,0
blue,248.493792148,13.0075422682,0.0,0,0,0
yellow,248.856450605,7.0008617662,0.0,0,0,0
yellow,252.929384128,7.21057600847,0.0,0,0,0
blue,252.532865677,13.513288976,0.0,0,0,0
yellow,256.933173941,7.89185955042,0.0,0,0,0
blue,256.281207431,15.2743376268,0.0,0,0,0
yellow,260.759615846,9.53344796129,0.0,0,0,0
yellow,264.035797995,12.0194702293,0.0,0,0,0
blue,259.697589567,17.4231195394,0.0,0,0,0
yellow,267.078079846,14.8621786755,0.0,0,0,0
blue,262.411509268,20.58082599,0.0,0,0,0
yellow,269.005817353,18.4922138613,0.0,0,0,0
yellow,271.665266364,21.5202183389,0.0,0,0,0
blue,264.077374049,24.2904553763,0.0,0,0,0
yellow,273.58843556,25.1146578469,0.0,0,0,0
blue,266.000543244,27.8848948843,0.0,0,0,0
yellow,275.511604755,28.7090973548,0.0,0,0,0
blue,267.923712439,31.4793343922,0.0,0,0,0
yellow,277.43477395,32.3035368628,0.0,0,0,0
blue,269.846881634,35.0737739002,0.0,0,0,0
yellow,279.357943145,35.8979763707,0.0,0,0,0
blue,271.77005083,38.6682134081,0.0,0,0,0
yellow,281.28111234,39.4924158787,0.0,0,0,0
blue,273.693220025,42.2626529161,0.0,0,0,0
yellow,283.204281535,43.0868553866,0.0,0,0,0
blue,275.61638922,45.857092424,0.0,0,0,0
yellow,285.12745073,46.6812948946,0.0,0,0,0
blue,277.539558415,49.451531932,0.0,0,0,0
yellow,287.050619925,50.2757344025,0.0,0,0,0
blue,279.46272761,53.0459714399,0.0,0,0,0
yellow,288.973789121,53.8701739105,0.0,0,0,0
blue,281.385896805,56.6404109479,0.0,0,0,0
yellow,290.896958316,57.4646134184,0.0,0,0,0
blue,283.309066,60.2348504558,0.0,0,0,0
yellow,292.820127511,61.0590529264,0.0,0,0,0
blue,285.232235195,63.8292899638,0.0,0,0,0
yellow,294.787784214,64.7479851244,0.0,0,0,0
blue,286.787784214,66.7479851244,0.0,0,0,0
yellow,296.358727759,69.7977360736,0.0,0,0,0
blue,288.556998408,70.5635032658,0.0,0,0,0
yellow,297.104618008,74.0769876562,0.0,0,0,0
blue,289.148799067,74.8667715995,0.0,0,0,0
yellow,297.111025065,78.238507437,0.0,0,0,0
blue,288.745173314,78.9811063642,0.0,0,0,0
yellow,296.527095922,81.9777646323,0.0,0,0,0
blue,288.527095922,79.9777646323,0.0,0,0,0
yellow,295.617111992,86.0022422399,0.0,0,0,0
blue,287.617111992,84.0022422399,0.0,0,0,0
yellow,294.707128061,90.0267198476,0.0,0,0,0
blue,286.707128061,88.0267198476,0.0,0,0,0
yellow,293.797144131,94.0511974552,0.0,0,0,0
blue,285.797144131,92.0511974552,0.0,0,0,0
yellow,292.887160201,98.0756750628,0.0,0,0,0
blue,284.887160201,96.0756750628,0.0,0,0,0
yellow,291.97717627,102.10015267,0.0,0,0,0
blue,283.97717627,100.10015267,0.0,0,0,0
yellow,291.06719234,106.124630278,0.0,0,0,0
blue,283.06719234,104.124630278,0.0,0,0,0
yellow,290.15720841,110.149107886,0.0,0,0,0
blue,282.15720841,108.149107886,0.0,0,0,0
yellow,289.247224479,114.173585493,0.0,0,0,0
blue,281.247224479,112.173585493,0.0,0,0,0
yellow,288.337240549,118.198063101,0.0,0,0,0
blue,280.337240549,116.198063101,0.0,0,0,0
yellow,287.427256619,122.222540709,0.0,0,0,0
blue,279.427256619,120.222540709,0.0,0,0,0
yellow,286.517272688,126.247018316,0.0,0,0,0
blue,278.517272688,124.247018316,0.0,0,0,0
yellow,285.607288758,130.271495924,0.0,0,0,0
blue,277.607288758,128.271495924,0.0,0,0,0
yellow,284.697304828,134.295973531,0.0,0,0,0
blue,276.697304828,132.295973531,0.0,0,0,0
yellow,283.787320897,138.320451139,0.0,0,0,0
blue,275.787320897,136.320451139,0.0,0,0,0
yellow,282.877336967,142.344928747,0.0,0,0,0
blue,274.877336967,140.344928747,0.0,0,0,0
yellow,281.967353037,146.369406354,0.0,0,0,0
blue,273.967353037,144.369406354,0.0,0,0,0
yellow,281.057369106,150.393883962,0.0,0,0,0
blue,273.057369106,148.393883962,0.0,0,0,0
yellow,280.147385176,154.41836157,0.0,0,0,0
blue,272.147385176,152.41836157,0.0,0,0,0
yellow,279.237401246,158.442839177,0.0,0,0,0
blue,271.237401246,156.442839177,0.0,0,0,0
yellow,278.864352084,160.06883709,0.0,0,0,0
blue,270.864352084,158.06883709,0.0,0,0,0
yellow,277.767194728,164.092932985,0.0,0,0,0
blue,269.606681433,162.126501898,0.0,0,0,0
yellow,275.271879468,167.607227813,0.0,0,0,0
yellow,272.477990781,170.594525942,0.0,0,0,0
blue,266.250997003,164.779669612,0.0,0,0,0
yellow,269.323078171,173.108324045,0.0,0,0,0
blue,262.402826303,166.457782928,0.0,0,0,0
yellow,264.565288062,174.723495124,0.0,0,0,0
yellow,264.455436392,174.756187506,0.0,0,0,0
blue,262.455436392,166.756187506,0.0,0,0,0
yellow,260.610627959,175.900420881,0.0,0,0,0
blue,258.610627959,167.900420881,0.0,0,0,0
yellow,256.765819525,177.044654256,0.0,0,0,0
blue,254.765819525,169.044654256,0.0,0,0,0
yellow,252.921011092,178.188887632,0.0,0,0,0
blue,250.921011092,170.188887632,0.0,0,0,0
yellow,249.076202659,179.333121007,0.0,0,0,0
blue,247.076202659,171.333121007,0.0,0,0,0
yellow,245.231394225,180.477354382,0.0,0,0,0
blue,243.231394225,172.477354382,0.0,0,0,0
yellow,241.386585792,181.621587757,0.0,0,0,0
blue,239.386585792,173.621587757,0.0,0,0,0
yellow,237.541777359,182.765821133,0.0,0,0,0
blue,235.541777359,174.765821133,0.0,0,0,0
yellow,233.696968925,183.910054508,0.0,0,0,0
blue,231.696968925,175.910054508,0.0,0,0,0
yellow,229.852160492,185.054287883,0.0,0,0,0
blue,227.852160492,177.054287883,0.0,0,0,0
yellow,226.195538734,186.142247469,0.0,0,0,0
blue,224.195538734,178.142247469,0.0,0,0,0
blue,220.347232616,179.309155581,0.0,0,0,0
blue,217.162896527,181.757705184,0.0,0,0,0
yellow,222.709889504,188.136467727,0.0,0,0,0
blue,214.404415301,184.685087814,0.0,0,0,0
yellow,220.366357556,191.373060834,0.0,0,0,0
blue,212.366357556,187.373060834,0.0,0,0,0
yellow,217.794189053,194.670927876,0.0,0,0,0
blue,209.872848186,190.685960387,0.0,0,0,0
yellow,214.919628997,197.476713224,0.0,0,0,0
yellow,211.584371111,199.992786227,0.0,0,0,0
blue,206.190624256,192.666310926,0.0,0,0,0
yellow,207.149975747,201.393780469,0.0,0,0,0
yellow,206.139032583,201.652684536,0.0,0,0,0
blue,204.139032583,193.652684536,0.0,0,0,0
yellow,202.237579231,202.585681666,0.0,0,0,0
blue,200.237579231,194.585681666,0.0,0,0,0
yellow,198.336125878,203.518678797,0.0,0,0,0
blue,196.336125878,195.518678797,0.0,0,0,0
yellow,194.434672526,204.451675928,0.0,0,0,0
blue,192.434672526,196.451675928,0.0,0,0,0
yellow,190.533219174,205.384673059,0.0,0,0,0
blue,188.533219174,197.384673059,0.0,0,0,0
yellow,186.631765821,206.317670189,0.0,0,0,0
blue,184.631765821,198.317670189,0.0,0,0,0
yellow,182.730312469,207.25066732,0.0,0,0,0
blue,180.730312469,199.25066732,0.0,0,0,0
yellow,178.828859117,208.183664451,0.0,0,0,0
blue,176.828859117,200.183664451,0.0,0,0,0
yellow,174.927405765,209.116661582,0.0,0,0,0
blue,172.927405765,201.116661582,0.0,0,0,0
yellow,171.025952412,210.049658712,0.0,0,0,0
blue,169.025952412,202.049658712,0.0,0,0,0
yellow,167.32881473,210.933637974,0.0,0,0,0
blue,165.32881473,202.933637974,0.0,0,0,0
blue,161.483889717,204.074586063,0.0,0,0,0
blue,158.430739564,206.687793144,0.0,0,0,0
yellow,163.991887746,213.166941342,0.0,0,0,0
yellow,163.541045353,213.712967819,0.0,0,0,0
blue,157.541045353,207.712967819,0.0,0,0,0
yellow,160.697836145,216.551521578,0.0,0,0,0
blue,154.697836145,210.551521578,0.0,0,0,0
yellow,157.086328794,218.427797375,0.0,0,0,0
blue,150.965975598,212.578859298,0.0,0,0,0
yellow,153.862413377,221.067138351,0.0,0,0,0
yellow,149.807817996,222.072040619,0.0,0,0,0
blue,147.024092396,214.253948399,0.0,0,0,0
yellow,147.72447342,222.49263017,0.0,0,0,0
blue,145.72447342,214.49263017,0.0,0,0,0
yellow,143.767650114,223.15245684,0.0,0,0,0
blue,141.767650114,215.15245684,0.0,0,0,0
yellow,139.810826808,223.812283509,0.0,0,0,0
blue,137.810826808,215.812283509,0.0,0,0,0
yellow,135.854003503,224.472110179,0.0,0,0,0
blue,133.854003503,216.472110179,0.0,0,0,0
yellow,131.897180197,225.131936848,0.0,0,0,0
blue,129.897180197,217.131936848,0.0,0,0,0
yellow,127.940356891,225.791763518,0.0,0,0,0
blue,125.940356891,217.791763518,0.0,0,0,0
yellow,123.983533585,226.451590188,0.0,0,0,0
blue,121.983533585,218.451590188,0.0,0,0,0
yellow,120.02671028,227.111416857,0.0,0,0,0
blue,118.02671028,219.111416857,0.0,0,0,0
yellow,116.069886974,227.771243527,0.0,0,0,0
blue,114.069886974,219.771243527,0.0,0,0,0
yellow,112.113063668,228.431070196,0.0,0,0,0
blue,110.113063668,220.431070196,0.0,0,0,0
yellow,108.283782476,229.068366138,0.0,0,0,0
blue,106.283782476,221.068366138,0.0,0,0,0
yellow,104.200974386,229.193146365,0.0,0,0,0
blue,102.227230983,220.917982991,0.0,0,0,0
yellow,99.9729626221,228.591930448,0.0,0,0,0
yellow,96.7128793086,226.111441236,0.0,0,0,0
blue,98.2931577223,219.842317916,0.0,0,0,0
yellow,93.2068093833,224.146672357,0.0,0,0,0
blue,95.8273480408,216.573524736,0.0,0,0,0
yellow,91.2012547626,220.673121492,0.0,0,0,0
yellow,88.6989181856,217.532391882,0.0,0,0,0
blue,94.2374509291,212.79893634,0.0,0,0,0
yellow,88.0420041704,213.51780405,0.0,0,0,0
yellow,88.0513147862,209.43248573,0.0,0,0,0
blue,94.146205657,208.740972086,0.0,0,0,0
yellow,88.7264110138,205.421917527,0.0,0,0,0
blue,95.783659756,205.058392502,0.0,0,0,0
yellow,91.2476757188,202.290312288,0.0,0,0,0
yellow,92.7803818871,199.312725459,0.0,0,0,0
blue,96.7803818871,203.312725459,0.0,0,0,0
blue,98.7202029725,199.667022119,0.0,0,0,0
yellow,94.9153502127,195.515239095,0.0,0,0,0
blue,101.424339416,196.394228131,0.0,0,0,0
blue,102.479575865,192.287923567,0.0,0,0,0
yellow,96.6728669077,191.490183444,0.0,0,0,0
blue,103.156493175,188.245378729,0.0,0,0,0
yellow,97.2042359521,187.425945169,0.0,0,0,0
blue,103.170735995,183.964761539,0.0,0,0,0
yellow,96.7976885539,183.117954169,0.0,0,0,0
blue,102.528945005,179.91649152,0.0,0,0,0
blue,101.500719907,175.801141596,0.0,0,0,0
yellow,95.1746213374,179.047875072,0.0,0,0,0
blue,98.8250648765,172.513674222,0.0,0,0,0
yellow,93.1685304843,175.168600578,0.0,0,0,0
blue,96.9082891565,168.851227444,0.0,0,0,0
yellow,90.322284229,172.219148413,0.0,0,0,0
blue,94.0095559252,165.95334348,0.0,0,0,0
blue,90.346547605,164.037347997,0.0,0,0,0
yellow,86.5531301583,170.041244817,0.0,0,0,0
blue,87.0585893694,161.362656338,0.0,0,0,0
yellow,82.7351849013,168.550044016,0.0,0,0,0
blue,82.9429382865,160.335344148,0.0,0,0,0
blue,78.8944803832,159.694739417,0.0,0,0,0
yellow,78.4847470976,167.670867067,0.0,0,0,0
blue,74.6138675075,159.709943527,0.0,0,0,0
yellow,74.1733208125,168.029754312,0.0,0,0,0
blue,70.5715211939,160.388045362,0.0,0,0,0
blue,66.4655259707,161.44419198,0.0,0,0,0
yellow,70.0888775363,169.607247833,0.0,0,0,0
blue,63.1932314714,164.14928735,0.0,0,0,0
yellow,66.1688991413,170.832279934,0.0,0,0,0
blue,59.5480966547,166.0898836,0.0,0,0,0
yellow,63.4820651782,174.083621429,0.0,0,0,0
blue,56.6763480477,169.014511056,0.0,0,0,0
blue,54.7843325339,172.694609804,0.0,0,0,0
yellow,61.1769057229,177.765482468,0.0,0,0,0
blue,52.1392205856,175.997467383,0.0,0,0,0
yellow,59.5834485686,181.541893477,0.0,0,0,0
blue,51.1399154232,180.122213965,0.0,0,0,0
yellow,58.7231364075,184.284972487,0.0,0,0,0
blue,50.7231364075,182.284972487,0.0,0,0,0
yellow,58.0852596523,188.316190282,0.0,0,0,0
blue,50.0852596523,186.316190282,0.0,0,0,0
yellow,57.4473828971,192.347408076,0.0,0,0,0
blue,49.4473828971,190.347408076,0.0,0,0,0
yellow,56.8095061418,196.378625871,0.0,0,0,0
blue,48.8095061418,194.378625871,0.0,0,0,0
yellow,56.1716293866,200.409843665,0.0,0,0,0
blue,48.1716293866,198.409843665,0.0,0,0,0
yellow,55.5337526314,204.441061459,0.0,0,0,0
blue,47.5337526314,202.441061459,0.0,0,0,0
yellow,54.8958758761,208.472279254,0.0,0,0,0
blue,46.8958758761,206.472279254,0.0,0,0,0
yellow,54.2579991209,212.503497048,0.0,0,0,0
blue,46.2579991209,210.503497048,0.0,0,0,0
yellow,53.6201223657,216.534714843,0.0,0,0,0
blue,45.6201223657,214.534714843,0.0,0,0,0
yellow,52.9822456105,220.565932637,0.0,0,0,0
blue,44.9822456105,218.565932637,0.0,0,0,0
yellow,52.3443688552,224.597150432,0.0,0,0,0
blue,44.3443688552,222.597150432,0.0,0,0,0
yellow,51.7064921,228.628368226,0.0,0,0,0
blue,43.7064921,226.628368226,0.0,0,0,0
yellow,51.0686153448,232.65958602,0.0,0,0,0
blue,43.0686153448,230.65958602,0.0,0,0,0
yellow,50.4501265431,236.568276912,0.0,0,0,0
blue,42.4501265431,234.568276912,0.0,0,0,0
yellow,49.6181180531,240.751301937,0.0,0,0,0
blue,40.8500547897,238.571572131,0.0,0,0,0
yellow,46.8907570996,244.298723745,0.0,0,0,0
yellow,44.8981110424,247.916594659,0.0,0,0,0
blue,38.6737129735,242.157784652,0.0,0,0,0
yellow,40.6680660328,250.713966143,0.0,0,0,0
blue,35.8361662976,245.247329946,0.0,0,0,0
yellow,37.490101016,253.443142906,0.0,0,0,0
blue,31.6313213657,246.112652404,0.0,0,0,0
yellow,33.3567716575,254.446205001,0.0,0,0,0
blue,27.4360180779,246.888549568,0.0,0,0,0
yellow,28.1065866584,254.88711934,0.0,0,0,0
yellow,23.8696514781,254.333171455,0.0,0,0,0
blue,23.2337462758,246.160840314,0.0,0,0,0
yellow,19.7641467905,253.247019039,0.0,0,0,0
blue,19.1749848653,244.808942014,0.0,0,0,0
yellow,15.6333599924,250.433820773,0.0,0,0,0
yellow,12.4789595859,247.551419681,0.0,0,0,0
blue,16.4789595859,241.551419681,0.0,0,0,0
yellow,10.5567388235,243.881409611,0.0,0,0,0
blue,14.5101916449,237.828188845,0.0,0,0,0
yellow,8.03052027015,240.601139675,0.0,0,0,0
yellow,7.22618086741,236.411010436,0.0,0,0,0
blue,13.1347174749,233.75854749,0.0,0,0,0
yellow,7.00438710066,232.12852754,0.0,0,0,0
blue,13.2518134657,229.506930482,0.0,0,0,0
yellow,7.5963428014,227.896735198,0.0,0,0,0
yellow,8.01095251065,225.52602033,0.0,0,0,0
blue,14.0109525107,227.52602033,0.0,0,0,0
yellow,9.26711378591,221.71631158,0.0,0,0,0
blue,15.2671137859,223.71631158,0.0,0,0,0
yellow,10.5232750612,217.906602831,0.0,0,0,0
blue,16.5232750612,219.906602831,0.0,0,0,0
yellow,11.7794363364,214.096894081,0.0,0,0,0
blue,17.7794363364,216.096894081,0.0,0,0,0
yellow,13.0355976117,210.287185331,0.0,0,0,0
blue,19.0355976117,212.287185331,0.0,0,0,0
yellow,14.291758887,206.477476582,0.0,0,0,0
blue,20.291758887,208.477476582,0.0,0,0,0
yellow,15.5479201622,202.667767832,0.0,0,0,0
blue,21.5479201622,204.667767832,0.0,0,0,0
yellow,16.8040814375,198.858059083,0.0,0,0,0
blue,22.8040814375,200.858059083,0.0,0,0,0
yellow,18.0602427127,195.048350333,0.0,0,0,0
blue,24.0602427127,197.048350333,0.0,0,0,0
yellow,19.316403988,191.238641583,0.0,0,0,0
blue,25.316403988,193.238641583,0.0,0,0,0
yellow,20.5141069583,187.607189687,0.0,0,0,0
blue,26.5141069583,189.607189687,0.0,0,0,0
blue,27.1097617476,185.635362927,0.0,0,0,0
yellow,20.9443554046,183.60894596,0.0,0,0,0
blue,26.9443554046,181.60894596,0.0,0,0,0
blue,26.0108291283,177.681982672,0.0,0,0,0
blue,23.6525339624,174.444483723,0.0,0,0,0
yellow,19.259711656,179.959156761,0.0,0,0,0
yellow,17.6134852664,178.360683806,0.0,0,0,0
blue,21.6134852664,172.360683806,0.0,0,0,0
yellow,15.4646330913,174.943365849,0.0,0,0,0
blue,19.339915145,168.851369721,0.0,0,0,0
yellow,12.9065120944,171.628895292,0.0,0,0,0
yellow,12.4218558312,167.648139938,0.0,0,0,0
blue,18.4845720892,164.920557404,0.0,0,0,0
yellow,12.6937096483,163.640501384,0.0,0,0,0
yellow,13.8041153341,159.602740533,0.0,0,0,0
blue,20.0126327193,161.223792727,0.0,0,0,0
yellow,15.4494755849,158.514300026,0.0,0,0,0
blue,19.4494755849,160.514300026,0.0,0,0,0
yellow,17.6253257427,155.088609968,0.0,0,0,0
blue,21.6253257427,157.088609968,0.0,0,0,0
yellow,19.8011759005,151.66291991,0.0,0,0,0
blue,23.8011759005,153.66291991,0.0,0,0,0
yellow,21.9770260584,148.237229851,0.0,0,0,0
blue,25.9770260584,150.237229851,0.0,0,0,0
yellow,24.1528762162,144.811539793,0.0,0,0,0
blue,28.1528762162,146.811539793,0.0,0,0,0
yellow,26.328726374,141.385849734,0.0,0,0,0
blue,30.328726374,143.385849734,0.0,0,0,0
yellow,28.5045765319,137.960159676,0.0,0,0,0
blue,32.5045765319,139.960159676,0.0,0,0,0
yellow,30.6804266897,134.534469618,0.0,0,0,0
blue,34.6804266897,136.534469618,0.0,0,0,0
yellow,32.8562768475,131.108779559,0.0,0,0,0
blue,36.8562768475,133.108779559,0.0,0,0,0
yellow,35.0321270054,127.683089501,0.0,0,0,0
blue,39.0321270054,129.683089501,0.0,0,0,0
yellow,37.2079771632,124.257399442,0.0,0,0,0
blue,41.2079771632,126.257399442,0.0,0,0,0
yellow,39.383827321,120.831709384,0.0,0,0,0
blue,43.383827321,122.831709384,0.0,0,0,0
yellow,41.5596774789,117.406019326,0.0,0,0,0
blue,45.5596774789,119.406019326,0.0,0,0,0
yellow,43.7355276367,113.980329267,0.0,0,0,0
blue,47.7355276367,115.980329267,0.0,0,0,0
yellow,45.9113777945,110.554639209,0.0,0,0,0
blue,49.9113777945,112.554639209,0.0,0,0,0
yellow,48.0872279524,107.12894915,0.0,0,0,0
blue,52.0872279524,109.12894915,0.0,0,0,0
yellow,49.9094849611,104.260830348,0.0,0,0,0
blue,53.9094849611,106.260830348,0.0,0,0,0
blue,56.3775152788,103.102201751,0.0,0,0,0
yellow,50.8016725196,100.289532627,0.0,0,0,0
blue,56.9339492892,99.1329490367,0.0,0,0,0
blue,56.7928534834,95.1153055086,0.0,0,0,0
yellow,50.6270567369,96.2777363349,0.0,0,0,0
blue,55.9317220669,91.1393519503,0.0,0,0,0
blue,53.575573881,87.701710675,0.0,0,0,0
yellow,48.7612105573,92.6638567034,0.0,0,0,0
blue,50.7781976361,84.8134116617,0.0,0,0,0
blue,47.525738777,82.445945334,0.0,0,0,0
yellow,45.3851655344,90.380013514,0.0,0,0,0
blue,43.5904205721,81.4551103662,0.0,0,0,0
yellow,41.8232388123,88.2093486762,0.0,0,0,0
