tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,208.161197759,37.0635617519,0.0,0,0,0
blue,208.161197759,29.0635617519,0.0,0,0,0
blue,204.070444025,28.9334055894,0.0,0,0,0
yellow,204.086306514,37.0814593984,0.0,0,0,0
blue,200.015851617,29.4331197145,0.0,0,0,0
yellow,200.152841172,38.2713170362,0.0,0,0,0
blue,196.04919069,30.3098307373,0.0,0,0,0
yellow,196.468937974,40.0371853859,0.0,0,0,0
blue,192.37428444,33.0943468763,0.0,0,0,0
blue,188.765506255,34.9540455125,0.0,0,0,0
yellow,193.215977363,42.3715816382,0.0,0,0,0
blue,185.880127,37.8461071213,0.0,0,0,0
yellow,190.259019346,45.0829605578,0.0,0,0,0
blue,184.026468106,41.4591802814,0.0,0,0,0
blue,181.449685817,44.6224910029,0.0,0,0,0
yellow,189.289256833,49.0346607505,0.0,0,0,0
blue,180.504898602,48.568178765,0.0,0,0,0
yellow,188.075225041,52.8490319153,0.0,0,0,0
blue,179.911958251,52.6101900884,0.0,0,0,0
yellow,187.974832861,56.8021417579,0.0,0,0,0
blue,179.974832861,56.8021417579,0.0,0,0,0
yellow,187.885842175,60.9984069151,0.0,0,0,0
blue,179.558241496,60.8904065761,0.0,0,0,0
yellow,187.131086902,65.4327106226,0.0,0,0,0
blue,177.717221482,64.6521953716,0.0,0,0,0
yellow,185.393244876,69.204514485,0.0,0,0,0
yellow,182.699200678,72.5317247626,0.0,0,0,0
blue,175.370996933,67.9183969422,0.0,0,0,0
yellow,179.643917555,75.3445248485,0.0,0,0,0
yellow,176.184876178,77.8407898398,0.0,0,0,0
blue,171.897538031,69.9820320422,0.0,0,0,0
yellow,171.902905757,79.1028388219,0.0,0,0,0
blue,168.026764434,71.5115913878,0.0,0,0,0
yellow,167.797687208,79.7303577098,0.0,0,0,0
blue,163.92221592,71.5986068492,0.0,0,0,0
yellow,163.604976855,79.5553408602,0.0,0,0,0
yellow,159.494825136,78.8130561568,0.0,0,0,0
blue,160.002139698,70.2359487118,0.0,0,0,0
yellow,157.0307266,77.7754850296,0.0,0,0,0
blue,159.0307266,69.7754850296,0.0,0,0,0
yellow,153.433902388,75.9993438492,0.0,0,0,0
blue,155.433902388,67.9993438492,0.0,0,0,0
yellow,149.837078176,74.2232026688,0.0,0,0,0
blue,151.837078176,66.2232026688,0.0,0,0,0
yellow,146.240253964,72.4470614884,0.0,0,0,0
blue,148.240253964,64.4470614884,0.0,0,0,0
yellow,142.643429752,70.670920308,0.0,0,0,0
blue,144.643429752,62.670920308,0.0,0,0,0
yellow,139.046605539,68.8947791276,0.0,0,0,0
blue,141.046605539,60.8947791276,0.0,0,0,0
yellow,135.449781327,67.1186379472,0.0,0,0,0
blue,137.449781327,59.1186379472,0.0,0,0,0
yellow,131.852957115,65.3424967668,0.0,0,0,0
blue,133.852957115,57.3424967668,0.0,0,0,0
yellow,128.256132903,63.5663555864,0.0,0,0,0
blue,130.256132903,55.5663555864,0.0,0,0,0
yellow,124.659308691,61.790214406,0.0,0,0,0
blue,126.659308691,53.790214406,0.0,0,0,0
yellow,121.202384844,60.0822836808,0.0,0,0,0
blue,123.202384844,52.0822836808,0.0,0,0,0
yellow,117.555186927,57.4918393232,0.0,0,0,0
blue,119.702077133,50.0405991278,0.0,0,0,0
yellow,114.470972764,54.8796828934,0.0,0,0,0
blue,116.913572807,47.1148544636,0.0,0,0,0
yellow,112.080934929,50.9919026026,0.0,0,0,0
yellow,109.340219501,48.0072628679,0.0,0,0,0
blue,115.091440362,43.4737142075,0.0,0,0,0
yellow,108.044603662,43.646479222,0.0,0,0,0
blue,113.570048739,39.7177592104,0.0,0,0,0
yellow,107.263129628,39.6809986016,0.0,0,0,0
blue,113.148240486,35.6980806145,0.0,0,0,0
yellow,107.159032073,35.6679787813,0.0,0,0,0
yellow,107.208759409,34.6536302686,0.0,0,0,0
blue,113.208759409,34.6536302686,0.0,0,0,0
blue,113.108897557,30.2430110681,0.0,0,0,0
yellow,106.875778846,30.551862104,0.0,0,0,0
blue,112.300272945,26.057365768,0.0,0,0,0
yellow,105.459934956,26.6391947492,0.0,0,0,0
blue,111.122567738,21.8549750728,0.0,0,0,0
yellow,104.265858948,22.4963020169,0.0,0,0,0
blue,108.265858948,18.4963020169,0.0,0,0,0
blue,106.180357346,14.7957504463,0.0,0,0,0
yellow,100.997727926,19.5646059345,0.0,0,0,0
blue,103.065905714,11.8847898874,0.0,0,0,0
yellow,97.9646927371,16.4223867151,0.0,0,0,0
blue,99.2308041639,8.98623914503,0.0,0,0,0
yellow,93.7545167099,15.3603616086,0.0,0,0,0
blue,95.3531928961,7.21490315301,0.0,0,0,0
blue,91.0619555313,6.31487408184,0.0,0,0,0
yellow,89.7995501997,14.1005118784,0.0,0,0,0
blue,86.8225599598,5.86651537651,0.0,0,0,0
yellow,85.966345664,13.9082216006,0.0,0,0,0
blue,83.966345664,5.90822160065,0.0,0,0,0
yellow,81.9318643507,14.0988847874,0.0,0,0,0
blue,79.9318643507,6.09888478737,0.0,0,0,0
yellow,77.8973830375,14.2895479741,0.0,0,0,0
blue,75.8973830375,6.28954797408,0.0,0,0,0
yellow,73.8629017243,14.4802111608,0.0,0,0,0
blue,71.8629017243,6.4802111608,0.0,0,0,0
yellow,69.828420411,14.6708743475,0.0,0,0,0
blue,67.828420411,6.67087434752,0.0,0,0,0
yellow,65.7939390978,14.8615375342,0.0,0,0,0
blue,63.7939390978,6.86153753424,0.0,0,0,0
yellow,61.7594577846,15.052200721,0.0,0,0,0
blue,59.7594577846,7.05220072095,0.0,0,0,0
yellow,57.7249764713,15.2428639077,0.0,0,0,0
blue,55.7249764713,7.24286390767,0.0,0,0,0
yellow,53.6904951581,15.4335270944,0.0,0,0,0
blue,51.6904951581,7.43352709439,0.0,0,0,0
yellow,49.6560138449,15.6241902811,0.0,0,0,0
blue,47.6560138449,7.62419028111,0.0,0,0,0
yellow,45.6215325316,15.8148534678,0.0,0,0,0
blue,43.6215325316,7.81485346783,0.0,0,0,0
yellow,41.5870512184,16.0055166545,0.0,0,0,0
blue,39.5870512184,8.00551665454,0.0,0,0,0
yellow,37.5525699052,16.1961798413,0.0,0,0,0
blue,35.5525699052,8.19617984126,0.0,0,0,0
yellow,33.530459762,16.3941087061,0.0,0,0,0
blue,31.530459762,8.39410870613,0.0,0,0,0
yellow,29.2264170434,17.1059753238,0.0,0,0,0
blue,27.2264170434,9.10597532383,0.0,0,0,0
blue,23.3223486009,10.0570939141,0.0,0,0,0
yellow,25.3324288394,18.9558152457,0.0,0,0,0
blue,19.4310806689,13.0292936216,0.0,0,0,0
yellow,21.6110530151,21.0882776291,0.0,0,0,0
blue,15.6110530151,15.0882776291,0.0,0,0,0
yellow,18.5474340107,24.1940426557,0.0,0,0,0
blue,12.5474340107,18.1940426557,0.0,0,0,0
blue,10.527170302,22.0419376078,0.0,0,0,0
yellow,16.4797689488,27.9577745253,0.0,0,0,0
blue,7.93530303853,25.1496585937,0.0,0,0,0
blue,6.91983513121,29.0318565434,0.0,0,0,0
yellow,14.6969649222,31.876579063,0.0,0,0,0
blue,6.11242552611,33.3190033259,0.0,0,0,0
yellow,14.0439679631,36.1899458196,0.0,0,0,0
blue,6.00988871026,37.3731359839,0.0,0,0,0
yellow,14.2909447496,40.4160371644,0.0,0,0,0
blue,6.52793837925,41.7047825929,0.0,0,0,0
yellow,14.9819113713,43.5101295912,0.0,0,0,0
blue,6.98191137129,43.5101295912,0.0,0,0,0
yellow,16.0581665789,47.3745178526,0.0,0,0,0
blue,8.05816657892,47.3745178526,0.0,0,0,0
yellow,17.1344217866,51.2389061139,0.0,0,0,0
blue,9.13442178656,51.2389061139,0.0,0,0,0
yellow,18.2106769942,55.1032943752,0.0,0,0,0
blue,10.2106769942,55.1032943752,0.0,0,0,0
yellow,19.2869322018,58.9676826365,0.0,0,0,0
blue,11.2869322018,58.9676826365,0.0,0,0,0
yellow,20.3631874095,62.8320708979,0.0,0,0,0
blue,12.3631874095,62.8320708979,0.0,0,0,0
yellow,21.4394426171,66.6964591592,0.0,0,0,0
blue,13.4394426171,66.6964591592,0.0,0,0,0
yellow,22.5156978247,70.5608474205,0.0,0,0,0
blue,14.5156978247,70.5608474205,0.0,0,0,0
yellow,23.5919530324,74.4252356818,0.0,0,0,0
blue,15.5919530324,74.4252356818,0.0,0,0,0
yellow,24.66820824,78.2896239432,0.0,0,0,0
blue,16.66820824,78.2896239432,0.0,0,0,0
yellow,25.692427331,81.9662161683,0.0,0,0,0
blue,17.692427331,81.9662161683,0.0,0,0,0
yellow,26.1273477041,86.1209231858,0.0,0,0,0
blue,17.969652814,85.9673373095,0.0,0,0,0
yellow,25.6404840731,90.3712241717,0.0,0,0,0
yellow,23.1286545216,93.517205676,0.0,0,0,0
blue,16.2837757873,89.5999600108,0.0,0,0,0
yellow,21.7176689222,96.2031531756,0.0,0,0,0
blue,15.7176689222,90.2031531756,0.0,0,0,0
blue,12.8336300195,93.7345023205,0.0,0,0,0
yellow,19.8133418083,99.9394649048,0.0,0,0,0
blue,11.5186543608,97.8666912367,0.0,0,0,0
blue,11.0227002593,102.714038778,0.0,0,0,0
yellow,19.0959747571,103.927842403,0.0,0,0,0
blue,11.6370105828,107.544270678,0.0,0,0,0
yellow,20.5661112097,107.789180488,0.0,0,0,0
blue,14.1777438931,110.840177087,0.0,0,0,0
yellow,20.2370221419,108.93411064,0.0,0,0,0
blue,14.2370221419,110.93411064,0.0,0,0,0
yellow,22.4303173455,112.409652085,0.0,0,0,0
blue,16.4303173455,114.409652085,0.0,0,0,0
yellow,24.6236125492,115.88519353,0.0,0,0,0
blue,18.6236125492,117.88519353,0.0,0,0,0
yellow,26.8169077529,119.360734976,0.0,0,0,0
blue,20.8169077529,121.360734976,0.0,0,0,0
yellow,29.0102029565,122.836276421,0.0,0,0,0
blue,23.0102029565,124.836276421,0.0,0,0,0
yellow,31.2034981602,126.311817866,0.0,0,0,0
blue,25.2034981602,128.311817866,0.0,0,0,0
yellow,33.3967933638,129.787359312,0.0,0,0,0
blue,27.3967933638,131.787359312,0.0,0,0,0
yellow,35.5900885675,133.262900757,0.0,0,0,0
blue,29.5900885675,135.262900757,0.0,0,0,0
yellow,37.7833837711,136.738442202,0.0,0,0,0
blue,31.7833837711,138.738442202,0.0,0,0,0
yellow,39.9766789748,140.213983647,0.0,0,0,0
blue,33.9766789748,142.213983647,0.0,0,0,0
yellow,40.944684555,141.746276502,0.0,0,0,0
blue,34.944684555,143.746276502,0.0,0,0,0
yellow,43.6054436591,144.837397552,0.0,0,0,0
blue,35.9489338748,147.645397316,0.0,0,0,0
yellow,44.7188464663,148.85562959,0.0,0,0,0
blue,37.3241995839,151.417866341,0.0,0,0,0
yellow,45.5385464818,152.865237163,0.0,0,0,0
blue,37.7017932136,155.492947207,0.0,0,0,0
yellow,45.7010514479,156.931954853,0.0,0,0,0
yellow,45.3096891592,161.005736459,0.0,0,0,0
blue,37.1974794816,159.580218529,0.0,0,0,0
yellow,44.5663144683,164.985427604,0.0,0,0,0
blue,35.6907535854,163.312828109,0.0,0,0,0
yellow,42.9982570973,168.76564679,0.0,0,0,0
blue,34.4972263996,167.276090769,0.0,0,0,0
yellow,40.3306067455,172.516707086,0.0,0,0,0
yellow,37.7044513416,175.655523551,0.0,0,0,0
blue,31.3923565055,169.964271146,0.0,0,0,0
yellow,34.5852262551,178.304918929,0.0,0,0,0
blue,28.6157198832,172.960920505,0.0,0,0,0
yellow,31.3609397918,180.713485327,0.0,0,0,0
blue,24.7261358623,173.983615391,0.0,0,0,0
yellow,27.6323310387,182.400594623,0.0,0,0,0
yellow,23.6777039586,183.238057501,0.0,0,0,0
blue,20.9602342682,175.381470305,0.0,0,0,0
yellow,19.6183768854,183.75836964,0.0,0,0,0
blue,16.9236842676,175.783859447,0.0,0,0,0
blue,12.9891996118,176.616065142,0.0,0,0,0
blue,9.95399043249,179.251501438,0.0,0,0,0
yellow,15.912496057,185.300283578,0.0,0,0,0
blue,7.62470327266,182.571476662,0.0,0,0,0
blue,7.23828758005,186.962237242,0.0,0,0,0
blue,7.92424849049,190.93431129,0.0,0,0,0
yellow,16.1289914402,189.333043945,0.0,0,0,0
blue,10.4569601219,194.047962949,0.0,0,0,0
blue,13.6489594473,196.466366008,0.0,0,0,0
blue,18.3971610312,196.999885517,0.0,0,0,0
yellow,19.837015787,190.971962243,0.0,0,0,0
blue,22.4605866335,196.920032396,0.0,0,0,0
yellow,23.9597699744,190.890358197,0.0,0,0,0
blue,26.5833408209,196.83842835,0.0,0,0,0
yellow,28.0825241617,190.808754152,0.0,0,0,0
blue,30.7060950083,196.756824305,0.0,0,0,0
yellow,32.2052783491,190.727150106,0.0,0,0,0
blue,34.8288491957,196.675220259,0.0,0,0,0
yellow,36.3280325365,190.645546061,0.0,0,0,0
blue,38.951603383,196.593616213,0.0,0,0,0
yellow,40.4507867239,190.563942015,0.0,0,0,0
blue,43.0743575704,196.512012168,0.0,0,0,0
yellow,44.5735409113,190.482337969,0.0,0,0,0
blue,47.1971117578,196.430408122,0.0,0,0,0
yellow,48.6962950987,190.400733924,0.0,0,0,0
blue,51.3198659452,196.348804077,0.0,0,0,0
yellow,52.8190492861,190.319129878,0.0,0,0,0
blue,55.4426201326,196.267200031,0.0,0,0,0
yellow,56.9418034735,190.237525833,0.0,0,0,0
blue,59.56537432,196.185595985,0.0,0,0,0
yellow,61.0645576608,190.155921787,0.0,0,0,0
blue,63.6881285074,196.10399194,0.0,0,0,0
yellow,65.1873118482,190.074317741,0.0,0,0,0
blue,67.8108826947,196.022387894,0.0,0,0,0
yellow,69.3100660356,189.992713696,0.0,0,0,0
blue,71.9336368821,195.940783849,0.0,0,0,0
yellow,73.432820223,189.91110965,0.0,0,0,0
blue,76.0563910695,195.859179803,0.0,0,0,0
yellow,77.5555744104,189.829505604,0.0,0,0,0
blue,80.1791452569,195.777575757,0.0,0,0,0
yellow,81.6783285978,189.747901559,0.0,0,0,0
big_orange,79.8442800616,189.519500694,0.0,0,0,0
big_orange,80.5442800616,189.519500694,0.0,0,0,0
big_orange,79.8442800616,195.519500694,0.0,0,0,0
big_orange,80.5442800616,195.519500694,0.0,0,0,0
inactive_noise,5.0,51.0,0.0,0,0,0
inactive_noise,5.0,54.0,0.0,0,0,0
inactive_noise,6.0,10.0,0.0,0,0,0
inactive_noise,6.0,19.0,0.0,0,0,0
inactive_noise,6.0,199.0,0.0,0,0,0
inactive_noise,7.0,32.0,0.0,0,0,0
inactive_noise,7.0,75.0,0.0,0,0,0
inactive_noise,7.0,89.0,0.0,0,0,0
inactive_noise,7.0,112.0,0.0,0,0,0
inactive_noise,7.0,172.0,0.0,0,0,0
inactive_noise,9.0,26.0,0.0,0,0,0
inactive_noise,9.0,152.0,0.0,0,0,0
inactive_noise,9.0,175.0,0.0,0,0,0
inactive_noise,10.0,76.0,0.0,0,0,0
inactive_noise,10.0,104.0,0.0,0,0,0
inactive_noise,12.0,137.0,0.0,0,0,0
inactive_noise,12.0,167.0,0.0,0,0,0
inactive_noise,12.0,171.0,0.0,0,0,0
inactive_noise,12.0,202.0,0.0,0,0,0
inactive_noise,13.0,82.0,0.0,0,0,0
inactive_noise,13.0,130.0,0.0,0,0,0
inactive_noise,14.0,144.0,0.0,0,0,0
inactive_noise,14.0,203.0,0.0,0,0,0
inactive_noise,15.0,112.0,0.0,0,0,0
inactive_noise,17.0,5.0,0.0,0,0,0
inactive_noise,17.0,7.0,0.0,0,0,0
inactive_noise,17.0,38.0,0.0,0,0,0
inactive_noise,17.0,187.0,0.0,0,0,0
inactive_noise,18.0,39.0,0.0,0,0,0
inactive_noise,18.0,164.0,0.0,0,0,0
inactive_noise,19.0,121.0,0.0,0,0,0
inactive_noise,20.0,145.0,0.0,0,0,0
inactive_noise,20.0,182.0,0.0,0,0,0
inactive_noise,22.0,21.0,0.0,0,0,0
inactive_noise,24.0,37.0,0.0,0,0,0
inactive_noise,25.0,140.0,0.0,0,0,0
inactive_noise,26.0,32.0,0.0,0,0,0
inactive_noise,26.0,51.0,0.0,0,0,0
inactive_noise,27.0,162.0,0.0,0,0,0
inactive_noise,28.0,18.0,0.0,0,0,0
inactive_noise,28.0,52.0,0.0,0,0,0
inactive_noise,28.0,61.0,0.0,0,0,0
inactive_noise,28.0,67.0,0.0,0,0,0
inactive_noise,28.0,70.0,0.0,0,0,0
inactive_noise,28.0,75.0,0.0,0,0,0
inactive_noise,28.0,86.0,0.0,0,0,0
inactive_noise,28.0,181.0,0.0,0,0,0
inactive_noise,29.0,7.0,0.0,0,0,0
inactive_noise,30.0,167.0,0.0,0,0,0
inactive_noise,31.0,53.0,0.0,0,0,0
inactive_noise,32.0,80.0,0.0,0,0,0
inactive_noise,33.0,78.0,0.0,0,0,0
inactive_noise,34.0,86.0,0.0,0,0,0
inactive_noise,34.0,142.0,0.0,0,0,0
inactive_noise,34.0,144.0,0.0,0,0,0
inactive_noise,35.0,88.0,0.0,0,0,0
inactive_noise,35.0,124.0,0.0,0,0,0
inactive_noise,36.0,66.0,0.0,0,0,0
inactive_noise,37.0,114.0,0.0,0,0,0
inactive_noise,38.0,87.0,0.0,0,0,0
inactive_noise,38.0,89.0,0.0,0,0,0
inactive_noise,39.0,23.0,0.0,0,0,0
inactive_noise,39.0,87.0,0.0,0,0,0
inactive_noise,39.0,102.0,0.0,0,0,0
inactive_noise,42.0,100.0,0.0,0,0,0
inactive_noise,43.0,25.0,0.0,0,0,0
inactive_noise,43.0,75.0,0.0,0,0,0
inactive_noise,44.0,44.0,0.0,0,0,0
inactive_noise,45.0,62.0,0.0,0,0,0
inactive_noise,45.0,123.0,0.0,0,0,0
inactive_noise,47.0,90.0,0.0,0,0,0
inactive_noise,47.0,143.0,0.0,0,0,0
inactive_noise,47.0,167.0,0.0,0,0,0
inactive_noise,48.0,175.0,0.0,0,0,0
inactive_noise,50.0,47.0,0.0,0,0,0
inactive_noise,50.0,61.0,0.0,0,0,0
inactive_noise,50.0,86.0,0.0,0,0,0
inactive_noise,50.0,103.0,0.0,0,0,0
inactive_noise,51.0,19.0,0.0,0,0,0
inactive_noise,51.0,102.0,0.0,0,0,0
inactive_noise,52.0,63.0,0.0,0,0,0
inactive_noise,52.0,71.0,0.0,0,0,0
inactive_noise,52.0,73.0,0.0,0,0,0
inactive_noise,52.0,158.0,0.0,0,0,0
inactive_noise,52.0,184.0,0.0,0,0,0
inactive_noise,53.0,70.0,0.0,0,0,0
inactive_noise,55.0,5.0,0.0,0,0,0
inactive_noise,55.0,172.0,0.0,0,0,0
